in-store_num,region_num,TransactionType,RegionName,Age,AgeGroup,ItemsPerPurchcase,AmountGroup,AmountPerPurchase,AmountPerItem
1,1,in-store,North,40,31-45,8,286-582,298.55,37.32
1,1,in-store,North,20,18-30,4,583-1233,1136.8,284.20
1,1,in-store,North,34,31-45,3,1234-3000,1233.7,411.23
0,2,online,South,70,62-85,2,286-582,326.1,163.05
1,3,in-store,East,72,62-85,1,583-1233,647.88,647.88
1,3,in-store,East,34,31-45,7,286-582,333.5,47.64
0,3,online,East,30,18-30,4,1234-3000,2493.9,623.48
0,2,online,South,85,62-85,3,5-285,12.762,4.25
1,4,in-store,West,26,18-30,5,5-285,236.82,47.36
1,3,in-store,East,55,46-61,6,286-582,505.58,84.26
1,3,in-store,East,30,18-30,4,286-582,307.49,76.87
1,4,in-store,West,51,46-61,4,5-285,61.782,15.45
1,3,in-store,East,30,18-30,2,5-285,228.58,114.29
1,3,in-store,East,36,31-45,4,5-285,119.69,29.92
1,4,in-store,West,24,18-30,2,5-285,118.87,59.44
1,4,in-store,West,23,18-30,3,583-1233,1183.7,394.57
1,4,in-store,West,20,18-30,5,1234-3000,1954.2,390.84
0,3,online,East,63,62-85,8,1234-3000,1286,160.75
0,3,online,East,40,31-45,4,583-1233,1160.3,290.08
0,4,online,West,24,18-30,5,1234-3000,1972.7,394.54
0,4,online,West,40,31-45,3,286-582,504.46,168.15
0,2,online,South,32,31-45,5,286-582,468.25,93.65
0,4,online,West,57,46-61,5,1234-3000,1920.3,384.06
1,1,in-store,North,42,31-45,6,286-582,449.1,74.85
0,4,online,West,56,46-61,4,1234-3000,2582.6,645.65
0,2,online,South,72,62-85,1,5-285,168.22,168.22
0,2,online,South,55,46-61,7,5-285,154.38,22.05
0,2,online,South,45,31-45,7,5-285,86.091,12.30
0,3,online,East,60,46-61,6,1234-3000,1905,317.50
0,2,online,South,67,62-85,3,286-582,419.95,139.98
0,2,online,South,46,46-61,5,5-285,23.549,4.71
0,3,online,East,48,46-61,2,583-1233,1069.6,534.80
1,1,in-store,North,50,46-61,7,583-1233,1175.7,167.96
0,4,online,West,18,18-30,7,1234-3000,2688.2,384.03
0,4,online,West,42,31-45,8,1234-3000,2629.5,328.69
1,3,in-store,East,34,31-45,4,286-582,541.39,135.35
0,2,online,South,61,46-61,5,286-582,413.48,82.70
0,2,online,South,65,62-85,1,286-582,416.01,416.01
1,4,in-store,West,41,31-45,4,583-1233,1122,280.50
1,1,in-store,North,59,46-61,5,5-285,56.155,11.23
1,1,in-store,North,65,62-85,7,583-1233,979.19,139.88
1,3,in-store,East,53,46-61,6,583-1233,777.23,129.54
1,4,in-store,West,44,31-45,3,1234-3000,1607.1,535.70
0,3,online,East,35,31-45,7,1234-3000,2757.2,393.89
1,1,in-store,North,71,62-85,7,5-285,245.37,35.05
1,1,in-store,North,43,31-45,8,1234-3000,1778.9,222.36
1,4,in-store,West,40,31-45,6,1234-3000,1999.9,333.32
1,3,in-store,East,34,31-45,5,5-285,119.53,23.91
0,2,online,South,35,31-45,8,286-582,466.6,58.33
1,1,in-store,North,42,31-45,6,286-582,387.15,64.53
1,4,in-store,West,27,18-30,2,1234-3000,1569.6,784.80
0,3,online,East,43,31-45,7,1234-3000,2172,310.29
1,4,in-store,West,35,31-45,3,583-1233,955.31,318.44
0,4,online,West,51,46-61,3,1234-3000,2682,894.00
1,3,in-store,East,42,31-45,5,583-1233,781.39,156.28
1,4,in-store,West,49,46-61,5,583-1233,822.79,164.56
0,3,online,East,62,62-85,4,1234-3000,2044.9,511.23
0,2,online,South,76,62-85,5,286-582,405.39,81.08
0,3,online,East,44,31-45,5,1234-3000,2695.1,539.02
1,4,in-store,West,28,18-30,3,583-1233,784.56,261.52
0,2,online,South,70,62-85,6,286-582,313.94,52.32
1,3,in-store,East,34,31-45,3,286-582,347.8,115.93
0,3,online,East,42,31-45,6,286-582,467.57,77.93
1,4,in-store,West,36,31-45,5,1234-3000,1820.1,364.02
1,1,in-store,North,46,46-61,5,583-1233,828.17,165.63
0,2,online,South,46,46-61,5,286-582,489.97,97.99
0,3,online,East,29,18-30,4,1234-3000,1454.9,363.73
0,2,online,South,57,46-61,7,286-582,366.51,52.36
0,3,online,East,24,18-30,6,1234-3000,2546.9,424.48
1,3,in-store,East,39,31-45,2,583-1233,585.36,292.68
1,1,in-store,North,72,62-85,5,583-1233,859.51,171.90
1,1,in-store,North,70,62-85,2,583-1233,947.38,473.69
1,1,in-store,North,28,18-30,1,1234-3000,1305.6,1305.60
1,4,in-store,West,47,46-61,2,1234-3000,1722,861.00
1,4,in-store,West,29,18-30,7,1234-3000,1697.9,242.56
1,4,in-store,West,38,31-45,5,1234-3000,1876.2,375.24
1,1,in-store,North,23,18-30,1,1234-3000,1414.4,1414.40
0,2,online,South,37,31-45,2,5-285,71.27,35.64
1,4,in-store,West,42,31-45,4,5-285,207.97,51.99
1,1,in-store,North,62,62-85,4,583-1233,854.49,213.62
0,4,online,West,20,18-30,8,1234-3000,1596.6,199.58
1,3,in-store,East,48,46-61,1,286-582,572.95,572.95
0,2,online,South,30,18-30,2,286-582,442.57,221.29
0,2,online,South,47,46-61,3,286-582,483.72,161.24
1,1,in-store,North,70,62-85,8,583-1233,992.53,124.07
1,1,in-store,North,47,46-61,3,583-1233,1070.8,356.93
0,2,online,South,44,31-45,3,286-582,391.8,130.60
1,3,in-store,East,32,31-45,3,583-1233,919.03,306.34
0,2,online,South,79,62-85,5,5-285,111.92,22.38
1,1,in-store,North,55,46-61,5,583-1233,993.71,198.74
0,2,online,South,56,46-61,2,286-582,497.57,248.79
1,1,in-store,North,26,18-30,3,583-1233,1096,365.33
0,4,online,West,30,18-30,8,1234-3000,2890,361.25
1,3,in-store,East,49,46-61,6,583-1233,847.39,141.23
0,2,online,South,47,46-61,1,5-285,195.49,195.49
0,2,online,South,33,31-45,1,5-285,226.76,226.76
0,4,online,West,43,31-45,6,1234-3000,1308.1,218.02
0,3,online,East,58,46-61,6,1234-3000,1947.6,324.60
1,3,in-store,East,69,62-85,1,286-582,403.82,403.82
1,1,in-store,North,44,31-45,2,583-1233,766.21,383.11
1,1,in-store,North,53,46-61,4,286-582,312.53,78.13
1,1,in-store,North,45,31-45,2,583-1233,852.44,426.22
1,4,in-store,West,25,18-30,4,1234-3000,1991.9,497.98
0,4,online,West,63,62-85,2,1234-3000,1815.4,907.70
1,4,in-store,West,27,18-30,5,1234-3000,1431.2,286.24
0,4,online,West,20,18-30,3,1234-3000,2319.9,773.30
0,2,online,South,53,46-61,3,5-285,244.57,81.52
1,4,in-store,West,46,46-61,3,1234-3000,1885.9,628.63
1,1,in-store,North,25,18-30,6,1234-3000,1426.8,237.80
0,2,online,South,34,31-45,3,5-285,176.78,58.93
0,4,online,West,55,46-61,1,5-285,229.59,229.59
0,2,online,South,66,62-85,5,286-582,358.92,71.78
0,3,online,East,31,31-45,6,583-1233,592.27,98.71
0,4,online,West,54,46-61,3,583-1233,924.13,308.04
0,4,online,West,40,31-45,6,1234-3000,2919.8,486.63
0,3,online,East,45,31-45,1,583-1233,1135.1,1135.10
0,2,online,South,32,31-45,3,286-582,291.87,97.29
1,1,in-store,North,46,46-61,3,583-1233,958.98,319.66
1,4,in-store,West,24,18-30,3,1234-3000,1304.5,434.83
0,2,online,South,84,62-85,2,5-285,17.576,8.79
1,1,in-store,North,36,31-45,7,286-582,426.44,60.92
0,3,online,East,31,31-45,4,1234-3000,2074.1,518.53
0,4,online,West,24,18-30,8,1234-3000,2941.7,367.71
1,1,in-store,North,52,46-61,7,583-1233,822.36,117.48
0,2,online,South,71,62-85,7,5-285,205.51,29.36
1,3,in-store,East,36,31-45,7,286-582,518.74,74.11
1,1,in-store,North,40,31-45,7,583-1233,610.07,87.15
1,1,in-store,North,47,46-61,7,5-285,238.65,34.09
0,2,online,South,35,31-45,3,5-285,240.5,80.17
1,4,in-store,West,23,18-30,8,583-1233,847.34,105.92
0,3,online,East,47,46-61,6,1234-3000,2452.6,408.77
1,4,in-store,West,53,46-61,7,583-1233,857.22,122.46
1,1,in-store,North,44,31-45,3,583-1233,648.05,216.02
1,3,in-store,East,58,46-61,6,583-1233,740.25,123.38
0,2,online,South,65,62-85,2,5-285,187.59,93.80
0,4,online,West,21,18-30,7,286-582,410.09,58.58
1,1,in-store,North,25,18-30,3,1234-3000,1722.3,574.10
0,4,online,West,42,31-45,8,1234-3000,2376,297.00
0,2,online,South,78,62-85,7,5-285,35.38,5.05
0,2,online,South,69,62-85,6,5-285,122.26,20.38
0,3,online,East,35,31-45,7,286-582,309.41,44.20
0,2,online,South,80,62-85,6,5-285,97.961,16.33
0,2,online,South,54,46-61,7,286-582,443.8,63.40
1,3,in-store,East,43,31-45,5,5-285,197.71,39.54
1,4,in-store,West,25,18-30,8,583-1233,1012.4,126.55
1,1,in-store,North,33,31-45,7,583-1233,771.07,110.15
1,4,in-store,West,54,46-61,6,1234-3000,1384.8,230.80
0,3,online,East,44,31-45,6,1234-3000,2243.4,373.90
1,1,in-store,North,20,18-30,5,583-1233,1057.1,211.42
1,3,in-store,East,49,46-61,5,286-582,402.68,80.54
1,3,in-store,East,26,18-30,2,583-1233,634.33,317.17
1,4,in-store,West,49,46-61,4,583-1233,936.53,234.13
1,4,in-store,West,36,31-45,6,583-1233,795.2,132.53
1,3,in-store,East,51,46-61,6,583-1233,898.99,149.83
1,3,in-store,East,49,46-61,6,286-582,544.18,90.70
1,4,in-store,West,29,18-30,5,286-582,429.78,85.96
1,1,in-store,North,26,18-30,4,286-582,401.43,100.36
1,1,in-store,North,57,46-61,5,583-1233,779.6,155.92
0,3,online,East,27,18-30,3,583-1233,963.97,321.32
1,1,in-store,North,53,46-61,5,286-582,295.2,59.04
0,4,online,West,38,31-45,7,1234-3000,2178.6,311.23
0,2,online,South,49,46-61,5,286-582,344.31,68.86
1,1,in-store,North,39,31-45,3,583-1233,640.44,213.48
0,4,online,West,51,46-61,7,286-582,463.01,66.14
0,2,online,South,72,62-85,1,286-582,389.91,389.91
0,4,online,West,38,31-45,4,1234-3000,2278.6,569.65
1,1,in-store,North,47,46-61,1,583-1233,867.16,867.16
1,4,in-store,West,43,31-45,2,5-285,284.77,142.39
0,2,online,South,63,62-85,3,5-285,74.211,24.74
1,3,in-store,East,42,31-45,3,583-1233,967.27,322.42
0,2,online,South,39,31-45,3,5-285,47.401,15.80
0,4,online,West,29,18-30,2,1234-3000,1777.8,888.90
1,3,in-store,East,34,31-45,3,286-582,346.64,115.55
0,3,online,East,32,31-45,4,1234-3000,2670.7,667.68
1,4,in-store,West,31,31-45,3,1234-3000,1616.5,538.83
0,3,online,East,38,31-45,2,1234-3000,2590.4,1295.20
0,4,online,West,25,18-30,4,1234-3000,2846.8,711.70
0,4,online,West,49,46-61,6,1234-3000,1249.6,208.27
0,3,online,East,49,46-61,5,1234-3000,2515.2,503.04
1,1,in-store,North,55,46-61,4,5-285,82.121,20.53
1,1,in-store,North,36,31-45,6,583-1233,880.85,146.81
0,2,online,South,76,62-85,6,5-285,236.61,39.44
0,2,online,South,31,31-45,5,5-285,62.786,12.56
0,4,online,West,28,18-30,5,1234-3000,1484.3,296.86
1,1,in-store,North,27,18-30,5,5-285,66.181,13.24
0,2,online,South,59,46-61,2,5-285,80.677,40.34
0,2,online,South,51,46-61,3,286-582,331.32,110.44
0,2,online,South,33,31-45,3,5-285,66.015,22.01
0,2,online,South,84,62-85,8,5-285,121.73,15.22
1,1,in-store,North,71,62-85,8,583-1233,623.8,77.98
1,1,in-store,North,45,31-45,8,583-1233,729.75,91.22
1,3,in-store,East,37,31-45,6,5-285,72.161,12.03
0,4,online,West,52,46-61,3,1234-3000,1518.8,506.27
0,2,online,South,58,46-61,4,5-285,128.83,32.21
0,3,online,East,27,18-30,3,583-1233,940.66,313.55
1,4,in-store,West,38,31-45,7,1234-3000,1671,238.71
1,3,in-store,East,52,46-61,4,583-1233,621.37,155.34
1,1,in-store,North,29,18-30,6,583-1233,816.41,136.07
1,4,in-store,West,30,18-30,7,1234-3000,1437,205.29
0,4,online,West,24,18-30,5,1234-3000,1560.7,312.14
1,1,in-store,North,26,18-30,2,286-582,441.41,220.71
0,3,online,East,25,18-30,6,1234-3000,2759.7,459.95
0,4,online,West,30,18-30,7,1234-3000,2008.6,286.94
0,3,online,East,60,46-61,7,1234-3000,2592.9,370.41
1,4,in-store,West,29,18-30,7,583-1233,759.75,108.54
0,2,online,South,84,62-85,7,5-285,94.497,13.50
1,1,in-store,North,33,31-45,2,583-1233,744.7,372.35
0,3,online,East,23,18-30,3,286-582,507.46,169.15
0,2,online,South,56,46-61,2,5-285,187.59,93.80
1,3,in-store,East,37,31-45,8,286-582,303.39,37.92
1,4,in-store,West,33,31-45,4,5-285,79.634,19.91
0,2,online,South,66,62-85,7,286-582,308.99,44.14
1,3,in-store,East,25,18-30,3,5-285,158.08,52.69
0,2,online,South,66,62-85,1,286-582,350.73,350.73
1,1,in-store,North,33,31-45,6,583-1233,841.27,140.21
1,4,in-store,West,44,31-45,3,583-1233,1222.6,407.53
0,2,online,South,37,31-45,2,5-285,271.97,135.99
0,3,online,East,36,31-45,2,1234-3000,2145,1072.50
0,4,online,West,33,31-45,8,1234-3000,2490.8,311.35
1,4,in-store,West,24,18-30,7,583-1233,810.64,115.81
1,1,in-store,North,31,31-45,3,583-1233,597.29,199.10
0,2,online,South,58,46-61,7,5-285,145.41,20.77
1,1,in-store,North,30,18-30,6,583-1233,740.83,123.47
1,4,in-store,West,28,18-30,2,5-285,96.184,48.09
0,2,online,South,39,31-45,6,286-582,331.61,55.27
1,3,in-store,East,51,46-61,6,583-1233,868.87,144.81
1,4,in-store,West,41,31-45,2,583-1233,823.64,411.82
1,4,in-store,West,37,31-45,8,1234-3000,1837.1,229.64
0,4,online,West,62,62-85,2,583-1233,729.41,364.71
1,1,in-store,North,45,31-45,7,583-1233,988.05,141.15
0,4,online,West,52,46-61,4,583-1233,951.28,237.82
0,4,online,West,23,18-30,5,1234-3000,1597.1,319.42
0,2,online,South,82,62-85,1,5-285,169.87,169.87
0,2,online,South,82,62-85,4,5-285,108.42,27.11
0,2,online,South,66,62-85,8,286-582,369.43,46.18
1,4,in-store,West,23,18-30,5,583-1233,1139.4,227.88
1,1,in-store,North,28,18-30,7,583-1233,725.14,103.59
1,4,in-store,West,47,46-61,5,1234-3000,1964.2,392.84
1,4,in-store,West,44,31-45,3,583-1233,1194.2,398.07
0,3,online,East,24,18-30,7,1234-3000,2042.1,291.73
0,3,online,East,51,46-61,6,1234-3000,2846.3,474.38
0,4,online,West,34,31-45,3,1234-3000,2614.2,871.40
1,4,in-store,West,21,18-30,4,583-1233,904.27,226.07
0,3,online,East,33,31-45,2,583-1233,911.09,455.55
0,2,online,South,77,62-85,1,286-582,461.11,461.11
0,3,online,East,32,31-45,2,5-285,164.4,82.20
1,4,in-store,West,35,31-45,6,583-1233,1198.3,199.72
1,4,in-store,West,38,31-45,7,286-582,469.84,67.12
0,2,online,South,31,31-45,3,5-285,60.298,20.10
0,2,online,South,30,18-30,7,286-582,436.74,62.39
0,2,online,South,62,62-85,5,286-582,320.29,64.06
1,1,in-store,North,25,18-30,8,1234-3000,1677.4,209.68
1,1,in-store,North,25,18-30,2,286-582,499.01,249.51
1,1,in-store,North,65,62-85,6,5-285,209.31,34.89
0,2,online,South,32,31-45,7,5-285,126.78,18.11
0,4,online,West,50,46-61,8,1234-3000,1916.8,239.60
0,4,online,West,37,31-45,7,583-1233,733.34,104.76
0,3,online,East,31,31-45,7,583-1233,1180.2,168.60
0,2,online,South,57,46-61,7,5-285,218.8,31.26
1,4,in-store,West,34,31-45,1,1234-3000,1798.1,1798.10
0,4,online,West,53,46-61,5,1234-3000,1477.2,295.44
0,2,online,South,52,46-61,6,286-582,311.67,51.95
1,3,in-store,East,55,46-61,2,286-582,337.96,168.98
1,4,in-store,West,51,46-61,2,583-1233,908.62,454.31
1,4,in-store,West,47,46-61,2,286-582,580,290.00
1,1,in-store,North,31,31-45,6,286-582,300.12,50.02
0,4,online,West,24,18-30,5,1234-3000,2398.5,479.70
0,2,online,South,50,46-61,2,5-285,84.152,42.08
1,4,in-store,West,43,31-45,4,5-285,284.73,71.18
1,1,in-store,North,57,46-61,4,5-285,244.98,61.25
1,3,in-store,East,58,46-61,3,5-285,75.633,25.21
1,4,in-store,West,51,46-61,2,5-285,205.49,102.75
1,4,in-store,West,49,46-61,3,1234-3000,1306.7,435.57
0,3,online,East,37,31-45,2,1234-3000,2661.6,1330.80
1,3,in-store,East,67,62-85,2,5-285,139.26,69.63
1,4,in-store,West,28,18-30,3,286-582,494.8,164.93
1,1,in-store,North,51,46-61,6,286-582,578.14,96.36
1,3,in-store,East,27,18-30,7,286-582,362.48,51.78
0,2,online,South,53,46-61,6,5-285,248.17,41.36
0,2,online,South,47,46-61,7,5-285,31.448,4.49
0,2,online,South,29,18-30,6,286-582,472.18,78.70
1,1,in-store,North,54,46-61,2,583-1233,1196.3,598.15
0,2,online,South,65,62-85,7,5-285,25.326,3.62
0,3,online,East,54,46-61,3,1234-3000,2244.6,748.20
0,2,online,South,46,46-61,4,5-285,60.913,15.23
1,3,in-store,East,25,18-30,5,5-285,73.062,14.61
1,1,in-store,North,49,46-61,5,1234-3000,1720.8,344.16
0,2,online,South,49,46-61,5,5-285,283.22,56.64
0,2,online,South,57,46-61,2,5-285,66.274,33.14
0,2,online,South,75,62-85,2,5-285,253.02,126.51
0,4,online,West,54,46-61,4,286-582,437.65,109.41
0,2,online,South,31,31-45,5,5-285,129.24,25.85
1,1,in-store,North,55,46-61,5,1234-3000,1997.8,399.56
1,3,in-store,East,47,46-61,7,583-1233,736.15,105.16
0,4,online,West,34,31-45,1,1234-3000,1338.2,1338.20
1,1,in-store,North,53,46-61,7,1234-3000,1758.8,251.26
0,3,online,East,22,18-30,4,1234-3000,1792.3,448.08
1,3,in-store,East,41,31-45,4,583-1233,976.23,244.06
0,2,online,South,77,62-85,6,286-582,406.51,67.75
0,2,online,South,78,62-85,4,5-285,190.61,47.65
0,4,online,West,18,18-30,4,583-1233,1153.8,288.45
0,2,online,South,36,31-45,2,286-582,317.62,158.81
1,4,in-store,West,38,31-45,8,5-285,84.396,10.55
1,4,in-store,West,52,46-61,8,1234-3000,1690.8,211.35
0,4,online,West,26,18-30,6,1234-3000,2962.2,493.70
0,2,online,South,57,46-61,7,5-285,136.44,19.49
1,1,in-store,North,30,18-30,4,1234-3000,1799.6,449.90
1,1,in-store,North,40,31-45,7,583-1233,994.38,142.05
0,4,online,West,22,18-30,8,1234-3000,2937,367.13
0,3,online,East,29,18-30,7,583-1233,1219,174.14
1,4,in-store,West,54,46-61,6,1234-3000,1344.5,224.08
0,2,online,South,70,62-85,4,5-285,22.423,5.61
0,2,online,South,37,31-45,1,286-582,460.4,460.40
1,4,in-store,West,19,18-30,4,583-1233,679.98,170.00
0,2,online,South,49,46-61,3,5-285,155.46,51.82
0,2,online,South,80,62-85,2,286-582,444.75,222.38
0,4,online,West,39,31-45,6,286-582,439.91,73.32
1,1,in-store,North,47,46-61,8,5-285,75.56,9.45
0,4,online,West,41,31-45,6,1234-3000,1577.9,262.98
0,4,online,West,58,46-61,1,5-285,248.63,248.63
1,4,in-store,West,51,46-61,5,1234-3000,1878.8,375.76
0,3,online,East,46,46-61,3,1234-3000,2697.4,899.13
0,2,online,South,73,62-85,4,5-285,43.314,10.83
0,4,online,West,20,18-30,7,1234-3000,2336,333.71
0,2,online,South,34,31-45,4,5-285,97.967,24.49
0,2,online,South,74,62-85,4,286-582,372.67,93.17
1,3,in-store,East,31,31-45,5,286-582,332.38,66.48
0,2,online,South,50,46-61,1,5-285,237.38,237.38
0,4,online,West,51,46-61,2,1234-3000,2274.5,1137.25
0,2,online,South,78,62-85,4,5-285,164.29,41.07
0,4,online,West,58,46-61,6,1234-3000,1643.3,273.88
1,3,in-store,East,40,31-45,2,5-285,160.61,80.31
1,1,in-store,North,71,62-85,1,286-582,576.36,576.36
1,4,in-store,West,23,18-30,2,286-582,518.16,259.08
1,1,in-store,North,47,46-61,3,583-1233,1000.9,333.63
0,4,online,West,28,18-30,2,583-1233,1023,511.50
1,3,in-store,East,40,31-45,6,583-1233,668.52,111.42
0,4,online,West,43,31-45,5,1234-3000,1393.6,278.72
0,4,online,West,58,46-61,6,286-582,507.26,84.54
0,3,online,East,47,46-61,2,1234-3000,2742.5,1371.25
1,1,in-store,North,32,31-45,4,583-1233,795.26,198.82
1,4,in-store,West,21,18-30,4,5-285,143.63,35.91
1,4,in-store,West,23,18-30,3,1234-3000,1243.6,414.53
1,1,in-store,North,51,46-61,5,286-582,521.45,104.29
0,2,online,South,57,46-61,3,286-582,372.09,124.03
0,2,online,South,64,62-85,3,286-582,397.93,132.64
0,3,online,East,37,31-45,7,1234-3000,2605.2,372.17
0,2,online,South,70,62-85,3,286-582,322.71,107.57
0,2,online,South,78,62-85,6,286-582,296.8,49.47
0,2,online,South,77,62-85,1,5-285,19.224,19.22
0,2,online,South,61,46-61,6,5-285,104.85,17.48
1,4,in-store,West,35,31-45,2,1234-3000,1499.5,749.75
0,4,online,West,48,46-61,3,583-1233,1198.3,399.43
1,3,in-store,East,60,46-61,2,583-1233,800.62,400.31
1,3,in-store,East,67,62-85,3,286-582,345.58,115.19
0,2,online,South,69,62-85,5,286-582,387.08,77.42
1,4,in-store,West,49,46-61,7,583-1233,1190.4,170.06
0,4,online,West,28,18-30,2,583-1233,1094.3,547.15
0,4,online,West,32,31-45,6,1234-3000,2412.5,402.08
0,4,online,West,43,31-45,7,286-582,390.03,55.72
0,4,online,West,43,31-45,1,583-1233,1201.9,1201.90
0,3,online,East,60,46-61,3,1234-3000,2976.8,992.27
1,3,in-store,East,34,31-45,4,286-582,521.95,130.49
1,1,in-store,North,46,46-61,5,583-1233,600.81,120.16
1,1,in-store,North,25,18-30,6,583-1233,881.61,146.94
1,1,in-store,North,28,18-30,6,286-582,286.53,47.76
1,4,in-store,West,37,31-45,4,286-582,359.33,89.83
0,2,online,South,67,62-85,6,5-285,10.33,1.72
0,2,online,South,32,31-45,3,286-582,428.17,142.72
0,4,online,West,22,18-30,7,1234-3000,1362.6,194.66
0,2,online,South,58,46-61,7,286-582,298.21,42.60
0,3,online,East,30,18-30,2,583-1233,970.93,485.47
1,1,in-store,North,41,31-45,8,5-285,284.51,35.56
0,2,online,South,58,46-61,2,286-582,405.67,202.84
1,4,in-store,West,20,18-30,7,1234-3000,1813.2,259.03
1,1,in-store,North,43,31-45,6,286-582,536.45,89.41
0,2,online,South,30,18-30,2,5-285,254.15,127.08
0,4,online,West,35,31-45,3,1234-3000,2701.2,900.40
1,4,in-store,West,37,31-45,4,583-1233,1226.6,306.65
0,3,online,East,40,31-45,7,1234-3000,2201.5,314.50
0,4,online,West,38,31-45,7,1234-3000,1759.1,251.30
0,2,online,South,53,46-61,4,5-285,194.79,48.70
0,4,online,West,52,46-61,5,583-1233,919.54,183.91
1,1,in-store,North,29,18-30,6,5-285,212.98,35.50
1,4,in-store,West,52,46-61,2,1234-3000,1373.6,686.80
0,4,online,West,38,31-45,4,1234-3000,1444.7,361.18
1,1,in-store,North,44,31-45,5,583-1233,759.88,151.98
1,3,in-store,East,46,46-61,5,583-1233,752.57,150.51
0,3,online,East,34,31-45,3,583-1233,790.76,263.59
1,1,in-store,North,35,31-45,2,1234-3000,1711.5,855.75
1,4,in-store,West,32,31-45,5,1234-3000,1783,356.60
1,1,in-store,North,25,18-30,7,1234-3000,1927,275.29
1,4,in-store,West,40,31-45,7,583-1233,986.83,140.98
1,3,in-store,East,35,31-45,5,583-1233,766.09,153.22
0,4,online,West,24,18-30,3,1234-3000,2404.6,801.53
1,3,in-store,East,51,46-61,2,583-1233,794.1,397.05
1,1,in-store,North,34,31-45,5,286-582,300.71,60.14
0,2,online,South,46,46-61,3,5-285,75.024,25.01
1,4,in-store,West,51,46-61,7,1234-3000,1936.4,276.63
1,3,in-store,East,56,46-61,8,5-285,74.413,9.30
1,4,in-store,West,50,46-61,2,1234-3000,1509.1,754.55
1,3,in-store,East,49,46-61,1,286-582,420.07,420.07
1,4,in-store,West,55,46-61,5,286-582,571.77,114.35
0,4,online,West,33,31-45,1,286-582,300.71,300.71
1,3,in-store,East,48,46-61,8,583-1233,582.78,72.85
0,2,online,South,41,31-45,3,286-582,387.27,129.09
1,4,in-store,West,26,18-30,1,1234-3000,1392.4,1392.40
0,2,online,South,72,62-85,6,5-285,44.425,7.40
0,3,online,East,62,62-85,6,1234-3000,1529.3,254.88
0,3,online,East,27,18-30,2,5-285,134.94,67.47
1,1,in-store,North,51,46-61,7,583-1233,589.97,84.28
1,4,in-store,West,21,18-30,6,5-285,147.2,24.53
1,4,in-store,West,27,18-30,6,1234-3000,1536.2,256.03
0,2,online,South,80,62-85,7,286-582,291.63,41.66
0,3,online,East,42,31-45,3,1234-3000,1686.9,562.30
1,3,in-store,East,49,46-61,6,286-582,423.77,70.63
1,1,in-store,North,29,18-30,2,5-285,272.73,136.37
1,4,in-store,West,51,46-61,6,286-582,365.6,60.93
0,4,online,West,48,46-61,2,1234-3000,2394.7,1197.35
1,4,in-store,West,50,46-61,8,5-285,195.24,24.41
1,4,in-store,West,30,18-30,6,583-1233,614.11,102.35
1,1,in-store,North,47,46-61,7,1234-3000,1395,199.29
0,2,online,South,84,62-85,5,286-582,353.28,70.66
0,4,online,West,55,46-61,4,1234-3000,1802.9,450.73
1,3,in-store,East,59,46-61,3,286-582,291.17,97.06
0,4,online,West,40,31-45,2,583-1233,718.23,359.12
1,3,in-store,East,49,46-61,3,286-582,557.65,185.88
0,4,online,West,59,46-61,3,583-1233,953.09,317.70
1,3,in-store,East,65,62-85,4,583-1233,744.24,186.06
0,2,online,South,35,31-45,7,5-285,240.69,34.38
1,3,in-store,East,41,31-45,7,583-1233,885.5,126.50
1,4,in-store,West,46,46-61,4,583-1233,726.26,181.57
1,3,in-store,East,69,62-85,6,5-285,80.409,13.40
